,Drug_ID1,Drug_ID2,Weight
2284174,DB04540,DB00136,0.6252047711572821
2284200,DB04540,DB09389,0.5132513102743358
2284312,DB04540,DB00687,0.5064562906834175
2284403,DB04540,DB08804,0.50679470404855
2284464,DB04540,DB11094,0.541943315578092
2284499,DB04540,DB00146,0.6340719073924629
2284518,DB04540,DB05990,0.519583376617681
2284526,DB04540,DB00621,0.5105902939013706
2284536,DB04540,DB01026,0.506431011213131
2284619,DB04540,DB13944,0.5044641985629849
2284628,DB04540,DB00396,0.5036071275117849
2284707,DB04540,DB01586,0.5214101711860851
2284792,DB04540,DB06410,0.6201468217979
2284918,DB04540,DB06412,0.5166874887576178
2284988,DB04540,DB01420,0.5119877673404883
2285137,DB04564,DB04564,0.8333333333333334
2288829,DB04573,DB13943,0.5742634980632054
2288888,DB04573,DB01196,0.657161606804192
2288934,DB04573,DB01708,0.5544983228515653
2288938,DB04573,DB01185,0.5840115232802047
2288940,DB04573,DB00255,0.5953937928702175
2288947,DB04573,DB01065,0.5472165508873094
2288985,DB04573,DB00890,0.6331594202898551
2288999,DB04573,DB01108,0.653087320944847
2289143,DB04573,DB06202,0.6404273450206457
2289232,DB04573,DB09086,0.597566573870854
2289241,DB04573,DB04938,0.594845714234926
2289262,DB04573,DB13954,0.6031832952871999
2289312,DB04573,DB00648,0.5451562047049752
2289319,DB04573,DB01357,0.6518765598612201
2289321,DB04573,DB09070,0.6283816546527599
2289354,DB04573,DB00539,0.634033096926714
2289366,DB04573,DB00977,0.69465597189504
2289387,DB04573,DB00603,0.5989717548550088
2289450,DB04573,DB00756,0.5601105141529296
2289464,DB04573,DB00304,0.6091569400401938
2289501,DB04573,DB00675,0.5324203155209857
2289508,DB04573,DB00783,0.6743333927530869
2289510,DB04573,DB06249,0.645180241797607
2289559,DB04573,DB01428,0.5898530414064317
2289600,DB04573,DB04573,0.8333333333333334
2289750,DB04573,DB00624,0.6066354178587967
2289791,DB04573,DB00294,0.6102306201032357
2289794,DB04573,DB06401,0.650268913376984
2289817,DB04573,DB00431,0.5278640021461953
2289830,DB04573,DB13955,0.579186521744147
2289917,DB04573,DB00957,0.5819624668990901
2289921,DB04573,DB00947,0.6134790152069853
2289926,DB04573,DB09317,0.5788951934015927
2289991,DB04573,DB09369,0.5788951934015927
2289999,DB04573,DB13946,0.5690059629514884
2290012,DB04573,DB00286,0.631622504537205
2290065,DB04573,DB11219,0.6110040042742005
2290157,DB04573,DB04824,0.591302135496894
2290192,DB04573,DB13956,0.6158148742345685
2290195,DB04573,DB09318,0.5788951934015927
2290229,DB04573,DB00823,0.5972844270313172
2290235,DB04573,DB00481,0.6163539537178852
2290260,DB04573,DB11619,0.6094619382772987
2290273,DB04573,DB13952,0.6318748157550363
2290289,DB04573,DB13944,0.5757799633271873
2290293,DB04573,DB11064,0.5422273675613418
2290298,DB04573,DB00396,0.6099971062024273
2290310,DB04573,DB09535,0.631622504537205
2290347,DB04573,DB01406,0.575452629967577
2290359,DB04573,DB01183,0.5812047145163488
2290481,DB04573,DB04575,0.6369881421195414
2290489,DB04573,DB00882,0.6302407407407408
2290548,DB04573,DB06710,0.6062382882711949
2290603,DB04573,DB04574,0.6924839277581789
2290620,DB04573,DB00841,0.5698450442007557
2290622,DB04573,DB13953,0.6064753248950191
2290632,DB04573,DB09371,0.6399629065009942
2290634,DB04573,DB00655,0.6934635377332056
2290652,DB04573,DB04930,0.5714674364843418
2290665,DB04573,DB00367,0.6171770136978647
2290719,DB04574,DB13943,0.6017405368645945
2290778,DB04574,DB01196,0.6686684492887186
2290824,DB04574,DB01708,0.5460179135425245
2290828,DB04574,DB01185,0.5801405276119925
2290830,DB04574,DB00255,0.5730785206478195
2290837,DB04574,DB01065,0.5642316462641376
2290875,DB04574,DB00890,0.597768021072111
2290889,DB04574,DB01108,0.6552787898012205
2291033,DB04574,DB06202,0.667832926970858
2291122,DB04574,DB09086,0.6084952842485641
2291131,DB04574,DB04938,0.6316097271648873
2291152,DB04574,DB13954,0.5985529068168757
2291202,DB04574,DB00648,0.5569311481245954
2291209,DB04574,DB01357,0.6826738351254479
2291211,DB04574,DB09070,0.6560883054892601
2291244,DB04574,DB00539,0.6073829781660597
2291256,DB04574,DB00977,0.6407584172356179
2291277,DB04574,DB00603,0.6335777509922507
2291340,DB04574,DB00756,0.5712493260348417
2291354,DB04574,DB00304,0.6199532922160979
2291391,DB04574,DB00675,0.5260745854066141
2291398,DB04574,DB00783,0.6146712267234005
2291400,DB04574,DB06249,0.6828309305373526
2291449,DB04574,DB01428,0.6104457343076141
2291490,DB04574,DB04573,0.6924839277581789
2291640,DB04574,DB00624,0.6101185147512923
2291681,DB04574,DB00294,0.6287453411457615
2291684,DB04574,DB06401,0.6863500213949508
2291707,DB04574,DB00431,0.5333908848827217
2291720,DB04574,DB13955,0.5867472347242428
2291807,DB04574,DB00957,0.6044088368899704
2291811,DB04574,DB00947,0.6404072494669509
2291816,DB04574,DB09317,0.6123333333333333
2291881,DB04574,DB09369,0.6123333333333333
2291889,DB04574,DB13946,0.5963339613069952
2291902,DB04574,DB00286,0.6666666666666666
2291955,DB04574,DB11219,0.6299047067508083
2292047,DB04574,DB04824,0.5694422896817896
2292082,DB04574,DB13956,0.6075046664788233
2292085,DB04574,DB09318,0.6123333333333333
2292119,DB04574,DB00823,0.6310434075383359
2292125,DB04574,DB00481,0.6266477710828101
2292150,DB04574,DB11619,0.585605129028835
2292163,DB04574,DB13952,0.6246574830864685
2292179,DB04574,DB13944,0.6036529113615973
2292183,DB04574,DB11064,0.5603900196856694
2292188,DB04574,DB00396,0.5951142260335444
2292200,DB04574,DB09535,0.6666666666666666
2292237,DB04574,DB01406,0.5843672976857669
2292249,DB04574,DB01183,0.5755446976398558
2292371,DB04574,DB04575,0.6694354032833689
2292379,DB04574,DB00882,0.6038112503296259
2292438,DB04574,DB06710,0.622093362849394
2292493,DB04574,DB04574,0.8333333333333334
2292510,DB04574,DB00841,0.5762137033855573
2292512,DB04574,DB13953,0.6058797802291637
2292522,DB04574,DB09371,0.6091407624729782
2292524,DB04574,DB00655,0.6772007112250389
2292542,DB04574,DB04930,0.5925462420042645
2292555,DB04574,DB00367,0.588351987655548
2292609,DB04575,DB13943,0.6261176025681118
2292624,DB04575,DB08867,0.5012367349469603
2292668,DB04575,DB01196,0.6309873875461839
2292714,DB04575,DB01708,0.5189721390939147
2292718,DB04575,DB01185,0.5877236781798305
2292720,DB04575,DB00255,0.5514326542690443
2292727,DB04575,DB01065,0.5480540543282642
2292765,DB04575,DB00890,0.6233140150942238
2292779,DB04575,DB01108,0.6144072385245166
2292882,DB04575,DB00984,0.5001677687553451
2292923,DB04575,DB06202,0.622778999833032
2293012,DB04575,DB09086,0.5778565186017018
2293021,DB04575,DB04938,0.687800963081862
2293041,DB04575,DB00210,0.5010544896197126
2293042,DB04575,DB13954,0.572099847384571
2293092,DB04575,DB00648,0.5650445623485983
2293099,DB04575,DB01357,0.7698838248436104
2293101,DB04575,DB09070,0.7242019302152931
2293134,DB04575,DB00539,0.638172415317719
2293146,DB04575,DB00977,0.6853034458369586
2293167,DB04575,DB00603,0.6592470925016104
2293230,DB04575,DB00756,0.5897810112243752
2293244,DB04575,DB00304,0.6770185928154836
2293281,DB04575,DB00675,0.501855343231072
2293288,DB04575,DB00783,0.5734465052026947
2293290,DB04575,DB06249,0.6283589743589744
2293339,DB04575,DB01428,0.5740293285409609
2293380,DB04575,DB04573,0.6369881421195414
2293530,DB04575,DB00624,0.6224918454360433
2293571,DB04575,DB00294,0.6775638161504065
2293574,DB04575,DB06401,0.6347154276578736
2293597,DB04575,DB00431,0.5484015364836202
2293610,DB04575,DB13955,0.5589703449693544
2293650,DB04575,DB09389,0.515022396513064
2293697,DB04575,DB00957,0.6309515076579342
2293701,DB04575,DB00947,0.7091818506609503
2293706,DB04575,DB09317,0.6666666666666666
2293771,DB04575,DB09369,0.6666666666666666
2293779,DB04575,DB13946,0.6193728979973203
2293792,DB04575,DB00286,0.6123333333333333
2293845,DB04575,DB11219,0.592056686352336
2293853,DB04575,DB08804,0.5033784469660233
2293937,DB04575,DB04824,0.5734069574621714
2293972,DB04575,DB13956,0.5712887192442503
2293975,DB04575,DB09318,0.6666666666666666
2293992,DB04575,DB09123,0.51132903358005
2294009,DB04575,DB00823,0.6750302175789331
2294015,DB04575,DB00481,0.5761100934414601
2294040,DB04575,DB11619,0.6011028866258424
2294053,DB04575,DB13952,0.575445782671207
2294069,DB04575,DB13944,0.626093409269462
2294073,DB04575,DB11064,0.5772791912737533
2294078,DB04575,DB00396,0.568949238973478
2294090,DB04575,DB09535,0.6123333333333333
2294127,DB04575,DB01406,0.6176358447425109
2294139,DB04575,DB01183,0.5702717577655857
2294261,DB04575,DB04575,0.8333333333333334
2294269,DB04575,DB00882,0.6305963490532315
2294328,DB04575,DB06710,0.6439924691647292
2294383,DB04575,DB04574,0.6694354032833689
2294400,DB04575,DB00841,0.5597224402657012
2294402,DB04575,DB13953,0.5597397274905617
2294412,DB04575,DB09371,0.6374417977937785
2294414,DB04575,DB00655,0.6110580163177557
2294432,DB04575,DB04930,0.6133258443985944
2294445,DB04575,DB00367,0.6134958853854663
2294885,DB04657,DB09270,0.6125788209968538
2295195,DB04657,DB04657,0.8333333333333334
2298075,DB04703,DB04703,0.8333333333333334
2298258,DB04743,DB02266,0.6585594604078314
2298302,DB04743,DB13346,0.6485140862569512
2298333,DB04743,DB01399,0.7946648118585058
2298352,DB04743,DB00939,0.7151605889950093
2298353,DB04743,DB01009,0.7724191726961079
2298358,DB04743,DB00963,0.7825974114698883
2298370,DB04743,DB01014,0.5258910105319606
2298462,DB04743,DB01628,0.7700763760049475
2298488,DB04743,DB01435,0.6019037397764935
2298515,DB04743,DB09214,0.7938747357125844
2298546,DB04743,DB01419,0.5853884138438293
2298558,DB04743,DB13783,0.7715903759592934
2298570,DB04743,DB00788,0.7670315226196286
2298597,DB04743,DB00586,0.6693034827663097
2298600,DB04743,DB01600,0.6204623978863437
2298613,DB04743,DB00316,0.6580854712461135
2298660,DB04743,DB09212,0.7564370325706559
2298696,DB04743,DB00500,0.6131874768458525
2298756,DB04743,DB11079,0.5894901256980983
2298795,DB04743,DB14006,0.5270574395834153
2298801,DB04743,DB01050,0.606006309831827
2298831,DB04743,DB00469,0.7839459771144842
2299010,DB04743,DB00573,0.7105831440698509
2299049,DB04743,DB00812,0.7561319613551661
2299062,DB04743,DB00712,0.7825638881711957
2299064,DB04743,DB09216,0.7879090856973852
2299071,DB04743,DB13167,0.7571706602130956
2299128,DB04743,DB00814,0.7788417449753681
2299134,DB04743,DB00605,0.5260097850668863
2299140,DB04743,DB00465,0.6118132410616184
2299167,DB04743,DB08439,0.8458666879568518
2299190,DB04743,DB11323,0.5987384709696552
2299236,DB04743,DB09213,0.6043299521043043
2299269,DB04743,DB00936,0.5816467461000961
2299370,DB04743,DB00821,0.6131874768458525
2299378,DB04743,DB01283,0.7792696022997774
2299398,DB04743,DB00461,0.7740523265817095
2299542,DB04743,DB01401,0.5978840356737098
2299575,DB04743,DB06802,0.7833704347389574
2299604,DB04743,DB11071,0.6308892470228703
2299650,DB04743,DB00482,0.578491597741702
2299659,DB04743,DB00870,0.609398832675313
2299682,DB04743,DB00861,0.7739868901205132
2299707,DB04743,DB00328,0.6698825408363147
2299732,DB04743,DB00749,0.672578751653071
2299772,DB04743,DB04743,1.0
2299777,DB04743,DB00554,0.7907593768930002
2299791,DB04743,DB13501,0.6094988726913195
2299802,DB04743,DB00991,0.7779103050608774
2299873,DB04743,DB00533,0.7723732507802276
2299883,DB04743,DB00784,0.792709657005045
2299889,DB04743,DB06725,0.7766111721565602
2299918,DB04743,DB11201,0.5908824373531393
2299971,DB04743,DB00580,0.5694403567051387
2300016,DB04743,DB06736,0.7766111721565602
2301213,DB04794,DB04794,0.8333333333333334
2302238,DB04817,DB04817,0.8333333333333334
2304059,DB04820,DB01171,0.5157623990862555
2304518,DB04820,DB04820,0.8333333333333334
2304606,DB04820,DB01247,0.5181178645371192
2304931,DB04820,DB00494,0.5991635477573399
2305155,DB04820,DB11632,0.5923999639725204
2305273,DB04820,DB01168,0.5097266809874763
2305616,DB04820,DB00323,0.6015111439243749
2305808,DB04821,DB01577,0.5883123398924232
2305861,DB04821,DB00830,0.5124855182172988
2306136,DB04821,DB01105,0.548514102656901
2306175,DB04821,DB01175,0.5068782373556303
2306257,DB04821,DB04821,0.8333333333333334
2306258,DB04821,DB01114,0.5589849829244035
2306574,DB04821,DB00344,0.5000221326984253
2306592,DB04821,DB06413,0.5161320023149404
2306672,DB04821,DB00865,0.5341300208977499
2306862,DB04821,DB00422,0.5503629568434052
2306864,DB04821,DB04832,0.5473365490322677
2306926,DB04821,DB00579,0.6231985412978032
2306933,DB04821,DB00937,0.524845185847733
2306954,DB04821,DB00476,0.5670698313536942
2306965,DB04821,DB00285,0.548269267358268
2307114,DB04821,DB00191,0.5530966503487665
2307136,DB04821,DB00245,0.5363751569237926
2307410,DB04821,DB01576,0.5316367944212517
2307555,DB04821,DB06701,0.5503629568434052
2307729,DB04824,DB13943,0.5405263449665538
2307788,DB04824,DB01196,0.54477116520732
2307797,DB04824,DB00523,0.5030812917219825
2307838,DB04824,DB01185,0.5391222318434806
2307840,DB04824,DB00255,0.6158636951805397
2307847,DB04824,DB01065,0.5477070980478799
2307885,DB04824,DB00890,0.6689027119969456
2307899,DB04824,DB01108,0.5520224692640352
2308043,DB04824,DB06202,0.5950090973396275
2308082,DB04824,DB07776,0.5103716851631148
2308132,DB04824,DB09086,0.5568388834884236
2308141,DB04824,DB04938,0.6210370241828317
2308161,DB04824,DB00210,0.5162716086456635
2308162,DB04824,DB13954,0.5281873340630688
2308212,DB04824,DB00648,0.56651897116015
2308219,DB04824,DB01357,0.5746942503705668
2308221,DB04824,DB09070,0.5699847620806973
2308254,DB04824,DB00539,0.6507210638467193
2308266,DB04824,DB00977,0.6449545418116165
2308287,DB04824,DB00603,0.5630079212327476
2308288,DB04824,DB08604,0.5265238381142948
2308350,DB04824,DB00756,0.5727742156096883
2308364,DB04824,DB00304,0.559985291292898
2308401,DB04824,DB00675,0.5610366877372543
2308408,DB04824,DB00783,0.5322361331127032
2308410,DB04824,DB06249,0.6003562914478093
2308459,DB04824,DB01428,0.5871522067945308
2308500,DB04824,DB04573,0.591302135496894
2308589,DB04824,DB00459,0.5114349471309172
2308650,DB04824,DB00624,0.5416501896542149
2308691,DB04824,DB00294,0.5617700874126694
2308694,DB04824,DB06401,0.5968737768590394
2308717,DB04824,DB00431,0.5610963394680527
2308730,DB04824,DB13955,0.5274864049109202
2308817,DB04824,DB00957,0.5451800552090543
2308821,DB04824,DB00947,0.5711429963687621
2308826,DB04824,DB09317,0.5667734582913588
2308891,DB04824,DB09369,0.5667734582913588
2308899,DB04824,DB13946,0.5402478655003721
2308912,DB04824,DB00286,0.5585027787422786
2308965,DB04824,DB11219,0.5623236517819064
2309057,DB04824,DB04824,0.8333333333333334
2309092,DB04824,DB13956,0.5291178748902163
2309095,DB04824,DB09318,0.5667734582913588
2309106,DB04824,DB01026,0.5180592382885258
2309129,DB04824,DB00823,0.5603382893970205
2309135,DB04824,DB00481,0.5917254963037782
2309160,DB04824,DB11619,0.5650263294048451
2309173,DB04824,DB13952,0.5333900100776833
2309189,DB04824,DB13944,0.5406289478241496
2309193,DB04824,DB11064,0.5419280226887292
2309198,DB04824,DB00396,0.5440042424709515
2309199,DB04824,DB13873,0.5184037959363114
2309210,DB04824,DB09535,0.5585027787422786
2309247,DB04824,DB01406,0.5386858160642217
2309259,DB04824,DB01183,0.5359616603137421
2309366,DB04824,DB01039,0.5104460033657129
2309381,DB04824,DB04575,0.5734069574621714
2309389,DB04824,DB00882,0.6507210638467193
2309448,DB04824,DB06710,0.5458029084635595
2309503,DB04824,DB04574,0.5694422896817896
2309520,DB04824,DB00841,0.544670291909592
2309522,DB04824,DB13953,0.5506061792120232
2309532,DB04824,DB09371,0.5783249760908865
2309534,DB04824,DB00655,0.5703029681305782
2309552,DB04824,DB04930,0.6258551021898915
2309565,DB04824,DB00367,0.5682552859100635
2309572,DB04824,DB00499,0.5096372137276927
2310450,DB04825,DB04825,0.8333333333333334
2311526,DB04832,DB01626,0.5164902843445353
2311619,DB04832,DB01171,0.5223774302620456
2311625,DB04832,DB00752,0.5102361857847996
2311806,DB04832,DB01105,0.5064428077580023
2311927,DB04832,DB04821,0.5473365490322677
2311928,DB04832,DB01114,0.540693832885797
2312166,DB04832,DB01247,0.5191305247139301
2312244,DB04832,DB00344,0.5207211221944208
2312534,DB04832,DB04832,0.8333333333333334
2312536,DB04832,DB00215,0.5190455257980254
2312596,DB04832,DB00579,0.5075145577387477
2312624,DB04832,DB00476,0.525145320908207
2312635,DB04832,DB00285,0.5002919275019279
2312784,DB04832,DB00191,0.5253836685204919
2312833,DB04832,DB01168,0.514033530571992
2312956,DB04832,DB01037,0.5173501414972986
2313629,DB04834,DB04834,0.8333333333333334
2313849,DB04834,DB01336,0.5226166630306696
2313956,DB04834,DB00804,0.5764240365174677
2314024,DB04834,DB01337,0.5078107011588023
2314098,DB04834,DB00728,0.5391748357319225
2314257,DB04834,DB01075,0.6106732975589694
2314721,DB04834,DB01135,0.5218260266133953
2314931,DB04834,DB08801,0.6137294965300166
2315082,DB04834,DB01148,0.5583533420989334
2315643,DB04835,DB04835,0.8333333333333334
2317180,DB04837,DB00902,0.5526315789473685
2317310,DB04837,DB01237,0.5595238095238094
2317403,DB04837,DB04890,0.526824034334764
2317419,DB04837,DB00792,0.5711462450592885
2317455,DB04837,DB00950,0.5282331511839709
2317474,DB04837,DB01084,0.5271639042357275
2317683,DB04837,DB09555,0.5734567901234568
2317684,DB04837,DB04837,0.6666666666666666
2317686,DB04837,DB00283,0.5455373406193078
2317729,DB04837,DB06766,0.5430871212121212
2317763,DB04837,DB00985,0.5529640427599611
2317765,DB04837,DB00719,0.5479102956167177
2317812,DB04837,DB00972,0.5350484712900819
2317829,DB04837,DB08799,0.5423542354235423
2317928,DB04837,DB00748,0.557919621749409
2317956,DB04837,DB01619,0.5741444866920151
2318096,DB04837,DB00341,0.5341499628804752
2318195,DB04837,DB06691,0.5600907029478458
2318244,DB04837,DB08936,0.5600907029478458
2318268,DB04837,DB00557,0.5362490149724192
2318311,DB04837,DB09488,0.5391686650679457
2318353,DB04837,DB00427,0.5490830636461705
2318382,DB04837,DB00967,0.5367149758454107
2318633,DB04837,DB01246,0.5578002244668911
2318766,DB04837,DB11591,0.5212712712712714
2318877,DB04837,DB00405,0.5730411686586985
2318942,DB04837,DB06282,0.5341499628804752
2319067,DB04838,DB04838,0.8333333333333334
2320510,DB04838,DB00230,0.624308645166533
2320728,DB04838,DB08872,0.5876445559663445
2320937,DB04839,DB06603,0.5245132685405579
2320938,DB04839,DB02266,0.5606757610983711
2320941,DB04839,DB13158,0.5171788459039636
2320959,DB04839,DB13943,0.745258895722594
2320962,DB04839,DB00620,0.5089198058066849
2320974,DB04839,DB08867,0.8023714234847884
2320998,DB04839,DB04839,1.0
2321007,DB04839,DB09091,0.5446396524552548
2321024,DB04839,DB00394,0.5238247421197558
2321027,DB04839,DB00523,0.5097512681259927
2321068,DB04839,DB01185,0.7291400385669399
2321086,DB04839,DB01029,0.5210269220844611
2321099,DB04839,DB14512,0.5374997411964105
2321114,DB04839,DB00277,0.5239781543894683
2321161,DB04839,DB06781,0.5183978638504406
2321207,DB04839,DB00324,0.5165501543561571
2321209,DB04839,DB00741,0.5177209382243751
2321232,DB04839,DB00984,0.6693506334603351
2321257,DB04839,DB01380,0.5275548990985575
2321282,DB04839,DB00635,0.5197441667497628
2321285,DB04839,DB01260,0.5230870288218636
2321325,DB04839,DB00227,0.5201863291552523
2321355,DB04839,DB14544,0.5275886293439909
2321362,DB04839,DB09086,0.5132951933109088
2321391,DB04839,DB00210,0.5052338679003004
2321399,DB04839,DB00769,0.5083116646146814
2321411,DB04839,DB14583,0.6629863141250437
2321442,DB04839,DB00648,0.5223690743394609
2321477,DB04839,DB00623,0.5696509345060011
2321507,DB04839,DB00253,0.5264550652256142
2321517,DB04839,DB00603,0.7395258857750533
2321518,DB04839,DB08604,0.5455786965336874
2321551,DB04839,DB14540,0.5288213645963465
2321565,DB04839,DB00834,0.7280111787608683
2321594,DB04839,DB00304,0.6701544359688211
2321595,DB04839,DB00959,0.5161307897959525
2321610,DB04839,DB08906,0.5104929965838539
2321613,DB04839,DB09124,0.5443981922019818
2321645,DB04839,DB01410,0.5063036674973632
2321661,DB04839,DB01436,0.5141963928255314
2321689,DB04839,DB01428,0.5173361362096476
2321693,DB04839,DB00717,0.6660536549282978
2321735,DB04839,DB14541,0.5100723070577325
2321748,DB04839,DB00547,0.5132374760316633
2321767,DB04839,DB14596,0.5245651809042154
2321772,DB04839,DB01395,0.825191211268138
2321780,DB04839,DB01063,0.5979973518820804
2321806,DB04839,DB00351,0.7557395896438202
2321863,DB04839,DB00153,0.500131102043426
2321880,DB04839,DB00624,0.7400827681159611
2321903,DB04839,DB00288,0.5230733400374358
2321919,DB04839,DB09095,0.5069436454198423
2321921,DB04839,DB00294,0.5120449153131749
2321935,DB04839,DB00313,0.5131015804314861
2321979,DB04839,DB00896,0.526636471121306
2322000,DB04839,DB09389,0.792539574294564
2322029,DB04839,DB01013,0.5291838465604423
2322031,DB04839,DB00240,0.5135653876154398
2322047,DB04839,DB00957,0.7451877050291933
2322054,DB04839,DB00180,0.5182146444566679
2322059,DB04839,DB01234,0.5054001389062251
2322062,DB04839,DB01223,0.5233568187380392
2322066,DB04839,DB14542,0.5133299950066164
2322089,DB04839,DB02546,0.5484661174802014
2322104,DB04839,DB01130,0.5219593121221132
2322112,DB04839,DB00687,0.6419000963983309
2322120,DB04839,DB01608,0.5846703556353355
2322129,DB04839,DB13946,0.5704780543438148
2322171,DB04839,DB00443,0.5123859081510198
2322195,DB04839,DB11219,0.5437039074896995
2322203,DB04839,DB08804,0.6623446915940183
2322247,DB04839,DB11901,0.5360276179721629
2322317,DB04839,DB01118,0.5294174889309513
2322326,DB04839,DB00621,0.6659196695789883
2322333,DB04839,DB06713,0.7572359462531608
2322336,DB04839,DB01026,0.5701178585705766
2322342,DB04839,DB09123,0.6383268693876794
2322353,DB04839,DB00663,0.5074519084073316
2322359,DB04839,DB00823,0.6954531792051725
2322371,DB04839,DB00596,0.5100104708589421
2322390,DB04839,DB11619,0.5469245348543357
2322395,DB04839,DB00588,0.5377226894987555
2322418,DB04839,DB00838,0.5108321837706268
2322419,DB04839,DB13944,0.5811421453647309
2322422,DB04839,DB06789,0.7002109595476487
2322423,DB04839,DB11064,0.5246166094580978
2322428,DB04839,DB00396,0.7297443112818144
2322437,DB04839,DB00860,0.5148993735305498
2322450,DB04839,DB00846,0.5200817590593475
2322477,DB04839,DB01406,0.7173914369129616
2322497,DB04839,DB14539,0.5257969262235475
2322513,DB04839,DB06176,0.5623535852369793
2322531,DB04839,DB01222,0.517476123330385
2322540,DB04839,DB08899,0.6460640453600144
2322558,DB04839,DB01128,0.6476324049180192
2322571,DB04839,DB00966,0.5250677548425503
2322604,DB04839,DB01303,0.5139317371606701
2322633,DB04839,DB13155,0.6336481481481482
2322655,DB04839,DB01047,0.5132165146165478
2322668,DB04839,DB00591,0.5039159959909891
2322678,DB04839,DB06710,0.7502726825385322
2322718,DB04839,DB06412,0.6546983300264549
2322724,DB04839,DB00421,0.5654168282880225
2322736,DB04839,DB14543,0.5238506713094155
2322739,DB04839,DB00665,0.6441410784734634
2322762,DB04839,DB09371,0.7203784611216165
2322764,DB04839,DB00655,0.545853826632837
2322767,DB04839,DB00378,0.7048778094525939
2322770,DB04839,DB00223,0.5074519084073316
2322788,DB04839,DB01420,0.8557051858994965
2322795,DB04839,DB00367,0.7173884063799206
2322802,DB04839,DB00499,0.6047031086047704
2322871,DB04840,DB00830,0.5280877034358047
2323146,DB04840,DB01105,0.5077338893956264
2323293,DB04840,DB01170,0.6794055201698513
2323328,DB04840,DB06700,0.572652201083676
2323426,DB04840,DB04840,0.8333333333333334
2323584,DB04840,DB00344,0.5724200209118627
2323716,DB04840,DB00226,0.6732954545454546
2323722,DB04840,DB00234,0.6851230425055927
2323872,DB04840,DB00422,0.5013681486548855
2323943,DB04840,DB00937,0.5378862382343396
2323964,DB04840,DB00476,0.5023746877815608
2323975,DB04840,DB00285,0.5032793297940078
2324114,DB04840,DB14754,0.5090400843881856
2324167,DB04840,DB09185,0.6927927927927927
2324200,DB04840,DB08918,0.5857860631360673
2324565,DB04840,DB06701,0.5013681486548855
2324808,DB04841,DB00836,0.5182624373678547
2324826,DB04841,DB01100,0.5421007209956783
2324912,DB04841,DB00696,0.5292384154563419
2324986,DB04841,DB01173,0.5587311279898535
2324988,DB04841,DB00850,0.5432072122807142
2325023,DB04841,DB01115,0.6126452119457859
2325136,DB04841,DB00270,0.5628083822883935
2325159,DB04841,DB00353,0.5015340750398186
2325240,DB04841,DB01054,0.5651774696959375
2325265,DB04841,DB00273,0.5011033002112238
2325369,DB04841,DB00401,0.5183316299050894
2325613,DB04841,DB01235,0.5079138095285741
2325663,DB04841,DB00381,0.5699357256274126
2325700,DB04841,DB01069,0.6240265828925372
2325726,DB04841,DB00661,0.5702142003517057
2325770,DB04841,DB01221,0.5283285748546108
2325771,DB04841,DB01244,0.627527912300162
2325789,DB04841,DB00604,0.526502629627428
2325873,DB04841,DB04855,0.5348957721125753
2325876,DB04841,DB09421,0.5340586716185518
2325927,DB04841,DB09236,0.51779984599525
2325938,DB04841,DB00593,0.5421148233589158
2325960,DB04841,DB06712,0.5125081757542588
2325978,DB04841,DB00568,0.7312423734623447
2326003,DB04841,DB00572,0.5028747170577695
2326013,DB04841,DB04920,0.5391950934831661
2326068,DB04841,DB12278,0.5495395333280572
2326207,DB04841,DB00617,0.5048173631742916
2326216,DB04841,DB04841,1.0
2326480,DB04841,DB01023,0.6099066358901319
2326512,DB04841,DB04908,0.5175059732788166
2326580,DB04841,DB05246,0.5526177604450773
2326606,DB04842,DB00875,0.579132319236384
2326670,DB04842,DB00933,0.6775034463744141
2326716,DB04842,DB01100,0.5525727963425615
2326788,DB04842,DB01624,0.5641684752344
2326802,DB04842,DB00696,0.5000502332997784
2326805,DB04842,DB09097,0.543415159642352
2326878,DB04842,DB00850,0.5437085487669787
2326904,DB04842,DB06016,0.55372794129072
2326945,DB04842,DB04844,0.5452470463092919
2327013,DB04842,DB11275,0.5128070352320689
2327239,DB04842,DB00372,0.5550987151442798
2327258,DB04842,DB05271,0.5131561945828645
2327318,DB04842,DB11274,0.5297258740735372
2327377,DB04842,DB00450,0.5931354931251779
2327411,DB04842,DB06077,0.6941516894320632
2327438,DB04842,DB00391,0.5040208559423766
2327549,DB04842,DB00490,0.5715964808310007
2327590,DB04842,DB01069,0.5113161601205903
2327737,DB04842,DB01184,0.5824589674344277
2327809,DB04842,DB01233,0.505680834291418
2327889,DB04842,DB01239,0.5154391585841847
2327940,DB04842,DB01621,0.6079582269887646
2327941,DB04842,DB01618,0.574818687818846
2327984,DB04842,DB09128,0.6018062936066543
2328069,DB04842,DB00805,0.5311824807328102
2328153,DB04842,DB00433,0.5941929374097615
2328176,DB04842,DB04842,0.8333333333333334
2328182,DB04842,DB05316,0.6775557250994823
2328237,DB04842,DB00679,0.5226731066078348
2328336,DB04842,DB06144,0.5226989427136935
2328402,DB04842,DB04908,0.550386369414236
2328428,DB04842,DB01151,0.506490509529313
2328431,DB04842,DB00508,0.5376047520319198
2328464,DB04842,DB01623,0.6301007670305806
2328530,DB04843,DB00496,0.5646752971746086
2328561,DB04843,DB04843,0.8333333333333334
2328735,DB04843,DB00785,0.5197523838306427
2328738,DB04843,DB11855,0.5446601329081334
