Disease1,Disease2,Sim_score
D000170,D058502,0.10688337
D000170,D058540,0.10413086693669267
D000170,D058565,0.10539980048714637
D000170,D058627,0.10759040667934112
D000170,D058747,0
D000170,D058923,0.2346473360134173
D000170,D059345,0.1340018323301586
D000170,D059348,0.40876873232842925
D000170,D059409,0.10723852744720297
D000170,D059445,0.11403013682310792
D000170,D060426,0.10729765468117343
D000170,D060486,0.098992836
D000170,D060545,0.3130365200219942
D000170,D060705,0.10599143671492868
D000170,D061085,0.12458838575247815
D000170,D061219,0.10381525391426245
D000170,D061220,0.1042634600985356
D000170,D061221,0.11097718506906762
D000170,D061222,0.10571915963680538
D000170,D061223,0.11712167294815012
D000170,D061224,0.11117660006305748
D000170,D061226,0.10807124743029058
D000170,D061228,0.10734949137101073
D000170,D061247,0.10409957693765566
D000170,D061285,0.10269433094808349
D000170,D061287,0.10388876149171981
D000170,D062026,0.098350779
D000170,D063205,0.10823258639104609
D000170,D063806,0.2797968414064452
D000170,D064128,0.10299861648739568
D000170,D065166,0.1080490670726969
D000170,D065306,0.11594431143722587
D000170,D065634,0.12899831009422733
D000170,D065635,0.11150213223228364
D000170,D065703,0.14486415251841606
D000170,D065704,0.11176044027030893
D000170,D065705,0.10013176461547366
D000170,D065706,0.10470020679563537
D000170,D065707,0.10315876189998874
D000170,D065708,0.10198728604482148
D000170,D065768,0.10597651091995859
D000170,D066190,0.10033748904234881
D000172,D000160,0.18763640428089662
D000172,D000270,0.12988746083668673
D000172,D000326,0.2640000647437456
D000172,D000370,0.11913270960688797
D000172,D000377,0.15753292253968154
D000172,D000381,0.13597689860279102
D000172,D000405,0.26220841632702185
D000172,D000425,0.14204414931904594
D000172,D000430,0.148590345
D000172,D000544,0.33804275448792886
D000172,D000550,0.2936149479525716
D000172,D000647,0.17206531586436455
D000172,D000648,0.1354344541977031
D000172,D000690,0.2588528444305779
D000172,D000699,0.12910858602270187
D000172,D000757,0.156407695
D000172,D000795,0.25542317875794424
D000172,D000849,0.13689111973462262
D000172,D000857,0.16045384578151034
D000172,D001037,0.17529963234102489
D000172,D001039,0.14113388696998472
D000172,D001041,0.1327218953636195
D000172,D001044,0.12446151050042023
D000172,D001072,0.15643101910092122
D000172,D001100,0.22801944627740892
D000172,D001139,0.15814631873617158
D000172,D001184,0.16192861623197413
D000172,D001259,0.20434271957113959
D000172,D001260,0.25188847377435997
D000172,D001264,0.1538026727313771
D000172,D001304,0.2909730355081642
D000172,D001308,0.25528502160262895
D000172,D001342,0.2201950630653416
D000172,D001480,0.38192956110349957
D000172,D001750,0.17060975958335356
D000172,D001766,0.18856554840656692
D000172,D001906,0.153820896
D000172,D001922,0.3000616377303317
D000172,D001924,0.2843634240870406
D000172,D001925,0.3498715033742118
D000172,D001926,0.29258128170752806
D000172,D001927,0.4674041863691964
D000172,D001928,0.36870160906972865
D000172,D001929,0.3227478276277867
D000172,D001930,0.34853189092975817
D000172,D001932,0.3693864465977884
D000172,D002340,0.3365724238268568
D000172,D002341,0.2666816094865631
D000172,D002349,0.1661991844963503
D000172,D002375,0.16269463025104516
D000172,D002385,0.1327218953636195
D000172,D002389,0.15353589274262472
D000172,D002422,0.13125119095104326
D000172,D002493,0.4216160311422108
D000172,D002494,0.3398163567990079
D000172,D002524,0.30313659279568556
D000172,D002526,0.3539815064275067
D000172,D002527,0.22413786531250027
D000172,D002528,0.28618570872881166
D000172,D002532,0.30705850926645184
D000172,D002534,0.3265089516279714
D000172,D002537,0.2992300185992499
D000172,D002538,0.28043298548990153
D000172,D002539,0.3114862030916806
D000172,D002542,0.3198554799219229
D000172,D002543,0.31040644619162916
D000172,D002544,0.31060671386131006
D000172,D002545,0.35781395850590314
D000172,D002546,0.3040900845349596
D000172,D002547,0.3149128194827076
D000172,D002549,0.26314864651365755
D000172,D002551,0.2858355553812374
D000172,D002558,0.13836823211427413
D000172,D002559,0.1528729832071065
D000172,D002561,0.4047244591093814
D000172,D002573,0.1313308808892511
D000172,D002607,0.15384512737579953
D000172,D002819,0.26615211982482645
D000172,D003027,0.26335054682297765
D000172,D003057,0.3219639199732425
D000172,D003117,0.15795197499550984
D000172,D003128,0.1876306534717722
D000172,D003147,0.22349446821056698
D000172,D003221,0.1863648657860373
D000172,D003244,0.21598902825354743
D000172,D003294,0.1562858244485954
D000172,D003389,0.24690034644845266
D000172,D003390,0.18401196205885306
D000172,D003410,0.1302796232105242
D000172,D003616,0.2541578412837261
D000172,D003635,0.13263745345695993
D000172,D003638,0.1865177682544596
D000172,D003639,0.14757269994025687
D000172,D003655,0.16799831843113322
D000172,D003693,0.16954959932451358
D000172,D003704,0.3814983642531252
D000172,D003711,0.24229964335283083
D000172,D003882,0.26253306249782604
D000172,D003929,0.31747709563703364
D000172,D004172,0.16153200780968124
D000172,D004314,0.18350055397242918
D000172,D004370,0.1454242161534392
D000172,D004393,0.6744450585603303
D000172,D004401,0.1460810290932255
D000172,D004402,0.13763602471081468
D000172,D004408,0.1245232683455744
D000172,D004409,0.23860875384301727
D000172,D004410,0.16901695514832135
D000172,D004411,0.13588372451697223
D000172,D004421,0.19014205346481267
D000172,D004422,0.24818112161738132
D000172,D004454,0.11441291715564166
D000172,D004652,0.5494764376541884
D000172,D004660,0.36617414948703547
D000172,D004670,0.22075129779526725
D000172,D004671,0.2957597797510125
D000172,D004672,0.2549648239715131
D000172,D004673,0.263525144
D000172,D004674,0.2271704048469659
D000172,D004675,0.253906717
D000172,D004677,0.15771746524071312
D000172,D004678,0.300968972
D000172,D004679,0.26795424563386044
D000172,D004681,0.28572461112550873
D000172,D004683,0.2552991643190313
D000172,D004684,0.22458143540329245
D000172,D004685,0.2265274829194308
D000172,D004827,0.3753311914317613
D000172,D004828,0.32766878751158063
D000172,D004829,0.3260854723847292
D000172,D004830,0.27913307714990054
D000172,D004831,0.2841473482013909
D000172,D004832,0.2739057964522571
D000172,D004833,0.29448437612329503
D000172,D004834,0.258022181
D000172,D004948,0.16428826567448024
D000172,D005099,0.15700349296485278
D000172,D005126,0.15046520434971644
D000172,D005129,0.15735884291457705
D000172,D005131,0.19172125814037505
D000172,D005150,0.13942094096123636
D000172,D005151,0.21464313546627456
D000172,D005155,0.20303741369906564
D000172,D005156,0.19007208330993133
D000172,D005158,0.17614764147399029
D000172,D005207,0.13574294927651048
D000172,D005356,0.27345100607279443
D000172,D005600,0.15745129852308842
D000172,D005621,0.25926689455520796
D000172,D005645,0.21152639821422364
D000172,D005693,0.26002711255198563
D000172,D005733,0.2702360314829203
D000172,D005776,0.26446905360597095
D000172,D005862,0.11422686030946153
D000172,D005879,0.27498438262204233
D000172,D006009,0.24824750981351648
D000172,D006014,0.19129146962170593
D000172,D006211,0.2378902269045501
D000172,D006212,0.17310298954584624
D000172,D006250,0.2206388227025394
D000172,D006259,0.24165670150726754
D000172,D006311,0.22405993168073443
D000172,D006312,0.14629970181177832
D000172,D006313,0.24104278477672544
D000172,D006314,0.1543749563411456
D000172,D006315,0.11450049213157217
D000172,D006316,0.13558592283525592
D000172,D006317,0.16355355085994203
D000172,D006319,0.18901125397998314
D000172,D006407,0.2615901371709684
D000172,D006408,0.2821560090879928
D000172,D006423,0.15098503190075202
D000172,D006429,0.17704545916054987
D000172,D006501,0.2924789312398378
D000172,D006527,0.2693454013376887
D000172,D006610,0.19983821181785286
D000172,D006623,0.15349077185177448
D000172,D006685,0.15342788026278276
D000172,D006712,0.24830186135082263
D000172,D006732,0.1468011106644936
D000172,D006816,0.2864110533648848
D000172,D006832,0.1335177170492035
D000172,D006849,0.33398461148742625
D000172,D006850,0.27541766930481415
D000172,D006930,0.1733184057545754
D000172,D006941,0.13691341692969516
D000172,D006948,0.1705706201993082
D000172,D006964,0.7941512590881532
D000172,D006966,0.7079959482885421
D000172,D006970,0.17285305602688264
D000172,D006987,0.15299991537030921
D000172,D007018,0.6089006031253881
D000172,D007024,0.16150913174337173
D000172,D007027,0.6486427621872431
D000172,D007029,0.5679761970849795
D000172,D007088,0.1702365397172174
D000172,D007177,0.5581018991134633
D000172,D007319,0.17340443193157265
D000172,D007331,0.12973701877819488
D000172,D007562,0.2858858286312104
D000172,D007572,0.17767216855108547
D000172,D007625,0.22060063385130518
D000172,D007647,0.24851095979200494
D000172,D007706,0.23816316045514255
D000172,D007729,0.20346902591370702
D000172,D007805,0.16291480751572873
D000172,D007806,0.21195042790180288
D000172,D007849,0.4675646062030362
D000172,D007859,0.19006604303507252
D000172,D007888,0.24452387551041993
D000172,D007926,0.24347923843239644
D000172,D007965,0.23464127132722917
D000172,D007966,0.23755678699253457
D000172,D007968,0.2559431795989867
D000172,D007969,0.2572278875488193
D000172,D008216,0.21688875798340668
D000172,D008337,0.16221561200502493
D000172,D008338,0.13823999032498785
D000172,D008375,0.24810945767229908
D000172,D008440,0.14125499105014308
D000172,D008446,0.19381836430986274
D000172,D008538,0.23715133148386128
D000172,D008556,0.13761111119592537
D000172,D008569,0.19591169452267646
D000172,D008577,0.19745622236886923
D000172,D008579,0.1801731682385968
D000172,D008580,0.12670962525601212
D000172,D008581,0.3154434571957093
D000172,D008582,0.23310777930032725
D000172,D008583,0.21909882756591353
D000172,D008584,0.20125545577053933
D000172,D008585,0.23386346779669737
D000172,D008586,0.22395872443413042
D000172,D008587,0.2410278323866739
D000172,D008588,0.1534035797819178
D000172,D008590,0.2869209661260708
D000172,D008591,0.1609895638247744
D000172,D008607,0.21827896177674658
D000172,D008831,0.25940575
D000172,D008881,0.31293952
D000172,D009069,0.344089071
D000172,D009072,0.26106326053551443
D000172,D009081,0.3307220947049462
D000172,D009103,0.21926866175890578
D000172,D009120,0.2504729217342405
D000172,D009122,0.18750326075444007
D000172,D009123,0.15804873771053077
D000172,D009127,0.24830556848832003
D000172,D009128,0.2720475123624492
D000172,D009133,0.1807049911867455
D000172,D009134,0.240597555
D000172,D009135,0.36628767288040837
D000172,D009136,0.2971762607860774
D000172,D009155,0.13595826479822848
D000172,D009157,0.17982917723586148
D000172,D009187,0.28502651355516617
D000172,D009188,0.23828009574911344
D000172,D009207,0.17436886615853112
D000172,D009220,0.307402658
D000172,D009222,0.14343413413712772
D000172,D009223,0.2541449192983455
D000172,D009224,0.230580541
D000172,D009290,0.15737675338131143
D000172,D009347,0.4839466279145267
D000172,D009408,0.19500898033775355
D000172,D009421,0.23286220653527004
D000172,D009423,0.2586242498803051
D000172,D009436,0.20543544674471903
D000172,D009437,0.18801763802616095
D000172,D009443,0.17440034075850258
D000172,D009444,0.12867543054585992
D000172,D009455,0.19060860200529486
D000172,D009456,0.16584790256276333
D000172,D009459,0.2679294262488171
D000172,D009461,0.28939105061421944
D000172,D009464,0.16487901573347458
D000172,D009468,0.27090413471196884
D000172,D009471,0.15706749766612102
D000172,D009472,0.147940542
D000172,D009477,0.1530023553985671
D000172,D009494,0.22951556220843866
D000172,D009542,0.2552933876325813
D000172,D009759,0.18858301004741698
D000172,D009800,0.22406841486373458
D000172,D009849,0.23544509909505895
D000172,D009886,0.19204016145376324
D000172,D009896,0.17439894969714337
D000172,D009901,0.20726049650386918
D000172,D009902,0.17551142650328888
D000172,D009917,0.1525351365842058
D000172,D010211,0.16263676823406686
D000172,D010243,0.2222110268735847
D000172,D010244,0.13789006200169454
D000172,D010245,0.248085541
D000172,D010264,0.17932790716602937
D000172,D010291,0.17740347623173564
D000172,D010292,0.16412855476098567
D000172,D010300,0.3234383722286186
D000172,D010301,0.23396372129512946
D000172,D010302,0.28841176516027284
D000172,D010468,0.20122127942796011
D000172,D010523,0.24566517629926019
D000172,D010524,0.2184158226543626
D000172,D010591,0.14505512951112703
D000172,D010661,0.27968093466514155
D000172,D010845,0.12907528458601977
D000172,D010871,0.2593110277223464
D000172,D010899,0.5203136378987709
D000172,D010900,0.7028232413486442
D000172,D010911,0.6075663334416579
D000172,D011007,0.2637001571538648
D000172,D011051,0.2583027517497168
D000172,D011052,0.20354333980847952
D000172,D011115,0.2034812417442299
D000172,D011128,0.14930729759572042
D000172,D011129,0.18227622541634364
D000172,D011218,0.1495712129777178
D000172,D011304,0.13966755665482367
D000172,D011557,0.2171484061137567
D000172,D011559,0.28439613540404607
D000172,D011595,0.17733378570300046
D000172,D011596,0.18864477187569456
D000172,D011681,0.17872752405354553
D000172,D011782,0.17140985985930351
D000172,D011843,0.1646905938134166
D000172,D012001,0.1277238075662795
D000172,D012019,0.15695011533701786
D000172,D012021,0.1678287981142092
D000172,D012035,0.23312512949708708
D000172,D012133,0.14836054665529813
D000172,D012148,0.15385721823183204
D000172,D012202,0.26164839099729453
D000172,D012415,0.29783329674135006
D000172,D012497,0.22255004529766156
D000172,D012585,0.15878591409308843
D000172,D012607,0.15334883972615915
D000172,D012608,0.22828037717045818
D000172,D012618,0.1947180953903565
D000172,D012640,0.20972241568960176
D000172,D012678,0.24609641708977356
D000172,D012791,0.2349300631518863
D000172,D012851,0.26962236125197797
D000172,D012887,0.19730489768355905
D000172,D012891,0.19515295276767214
D000172,D012892,0.17081922553060133
D000172,D012893,0.23396428918924567
D000172,D013009,0.12975398791923873
D000172,D013035,0.17791768187045157
D000172,D013036,0.27171393893568563
D000172,D013064,0.19747403835704186
D000172,D013106,0.3033300620380569
D000172,D013117,0.2510279962201527
D000172,D013118,0.333494194
D000172,D013119,0.2859878244757891
D000172,D013120,0.2552985252208923
D000172,D013132,0.30555140935252334
D000172,D013226,0.17127230584716838
D000172,D013285,0.20060567823010284
D000172,D013341,0.14154379811968137
D000172,D013342,0.15489254761519128
D000172,D013344,0.253289278
D000172,D013345,0.301162116
D000172,D013349,0.25657568175923784
D000172,D013353,0.2622986090079911
D000172,D013354,0.20314193
D000172,D013494,0.26060792433663604
D000172,D013547,0.1375323511437804
D000172,D013575,0.17591052956339376
D000172,D013595,0.24258014734074185
D000172,D013606,0.19750492422605886
